Prey-Id,SA Date-Time,Signal Time,Spider-Id,Distance From Spider,Trip No
b_tt_2_dupe,2019-04-20 11:45:00,2019-04-20 11:45:00,1,6.94,1.0

v_rd,2019-04-20 12:00:00,2019-04-20 12:00:00,1,7.68,1.0

b_rh,2019-04-20 12:10:00,2019-04-20 12:10:00,1,1.69,1.0

rs_end_north,2019-04-20 12:20:00,2019-04-20 12:20:00,2,10.93,1.0

b_y,2019-04-20 12:22:00,2019-04-20 12:22:00,0,3.62,2.0

b_rc,2019-04-20 12:23:00,2019-04-20 12:23:00,1,6.07,1.0

b_rs,2019-04-20 12:29:00,2019-04-20 12:29:00,2,10.91,2.0

b_rc,2019-04-20 12:37:00,2019-04-20 12:37:00,2,5.54,2.0

rc_end_north,2019-04-20 13:29:00,2019-04-20 13:29:00,2,5.93,2.0

w_rc,2019-04-20 13:31:00,2019-04-20 13:31:00,2,6.88,2.0

o_tt,2019-04-20 13:40:00,2019-04-20 13:40:00,2,6.25,2.0

rs_end_south,2019-04-20 13:41:00,2019-04-20 13:41:00,0,9.46,2.0

b_o,2019-04-20 13:43:00,2019-04-20 13:43:00,0,5.05,2.0

y_rh,2019-04-20 13:52:00,2019-04-20 13:52:00,2,5.46,2.0

g_gy1,2019-04-20 14:05:00,2019-04-20 14:05:00,2,6.91,2.0

o_rc,2019-04-20 14:15:00,2019-04-20 14:15:00,0,5.45,2.0

y_gy2,2019-04-20 14:17:00,2019-04-20 14:17:00,0,5.19,2.0

o_gy2,2019-04-20 14:24:00,2019-04-20 14:24:00,0,3.45,2.0

w_rt,2019-04-20 14:29:00,2019-04-20 14:29:00,2,3.18,2.0

rh_end_tt_3,2019-04-21 06:01:00,2019-04-21 06:01:00,0,4.77,1.0

g_rt,2019-04-21 06:17:00,2019-04-21 06:17:00,2,3.66,1.0

rh_end_tt_4,2019-04-21 06:19:00,2019-04-21 06:19:00,0,3.3,1.0

rh_end_north,2019-04-21 06:38:00,2019-04-21 06:38:00,0,11.58,1.0

y_gy2,2019-04-21 06:39:00,2019-04-21 06:39:00,1,5.46,1.0

rh_end_tt_3,2019-04-21 06:41:00,2019-04-21 06:41:00,0,9.69,1.0

y_rs,2019-04-21 06:48:00,2019-04-21 06:48:00,1,3.45,1.0

v_end_west,2019-04-21 06:51:00,2019-04-21 06:51:00,0,8.69,1.0

y_rt,2019-04-21 06:55:00,2019-04-21 06:55:00,2,6.91,1.0

v_rs,2019-04-21 06:57:00,2019-04-21 06:57:00,1,10.6,1.0

rh_end_north,2019-04-21 07:27:00,2019-04-21 07:27:00,0,5.98,1.0

w_bw,2019-04-21 07:32:00,2019-04-21 07:32:00,2.0,5.07,1.0

o_rc,2019-04-21 07:50:00,2019-04-21 07:50:00,1,5.61,1.0

y_gy2,2019-04-21 07:57:00,2019-04-21 07:57:00,1,8.58,1.0

b_rs,2019-04-21 08:06:00,2019-04-21 08:06:00,1,7.0,1.0

b_end_west,2019-04-21 08:08:00,2019-04-21 08:08:00,0,6.1,1.0

v_rh,2019-04-21 08:12:00,2019-04-21 08:12:00,2,8.45,1.0

o_w_2,2019-04-21 08:15:00,2019-04-21 08:15:00,1,3.71,1.0

b_gy2,2019-04-21 08:38:00,2019-04-21 08:38:00,1,3.76,1.0

b_rd_dupe,2019-04-21 09:00:00,2019-04-21 09:00:00,0,4.77,1.0

v_rs,2019-04-21 09:07:00,2019-04-21 09:07:00,1,5.21,1.0

o_w_1,2019-04-21 09:11:00,2019-04-21 09:11:00,2,8.47,1.0

w_rt,2019-04-21 09:18:00,2019-04-21 09:18:00,2,3.57,1.0

rh_end_tt_1,2019-04-21 09:52:00,2019-04-21 09:52:00,2,6.87,1.0

y_rh,2019-04-21 10:36:00,2019-04-21 10:36:00,2,7.14,1.0

b_tt_2,2019-04-21 10:53:00,2019-04-21 10:53:00,0,7.63,1.0

b_bv,2019-04-21 10:56:00,2019-04-21 10:56:00,1,2.19,1.0

rh_end_north,2019-04-21 10:59:00,2019-04-21 10:59:00,2,12.03,1.0

g_rs,2019-04-21 11:10:00,2019-04-21 11:10:00,1,1.68,1.0

y_gy1,2019-04-21 11:26:00,2019-04-21 11:26:00,0,10.14,1.0

w_gy2,2019-04-21 11:28:00,2019-04-21 11:28:00,1,5.41,1.0

v_rd,2019-04-21 11:42:00,2019-04-21 11:42:00,2,2.11,1.0

nature_end_west,2019-04-21 11:49:00,2019-04-21 11:49:00,2,11.9,1.0

o_w_2,2019-04-21 11:50:00,2019-04-21 11:50:00,0.0,3.9,1.0

b_o,2019-04-21 11:58:00,2019-04-21 11:58:00,1,3.41,1.0

o_rs,2019-04-21 12:07:00,2019-04-21 12:07:00,0,3.61,2.0

b_v,2019-04-21 12:32:00,2019-04-21 12:32:00,2,8.99,1.0

b_rt,2019-04-21 12:42:00,2019-04-21 12:42:00,0,9.05,1.0

g_gy1,2019-04-21 12:45:00,2019-04-21 12:45:00,2,9.56,1.0

rh_end_tt_2,2019-04-21 12:47:00,2019-04-21 12:47:00,1,17.24,2.0

w_tt,2019-04-21 12:56:00,2019-04-21 12:56:00,1,3.31,2.0

nature_end_west,2019-04-21 13:09:00,2019-04-21 13:09:00,1,5.38,2.0

y_rt,2019-04-21 13:20:00,2019-04-21 13:20:00,1,3.93,2.0

bstub_w,2019-04-21 13:34:00,2019-04-21 13:34:00,1,9.25,2.0

w_gy2,2019-04-21 13:47:00,2019-04-21 13:47:00,0,7.04,2.0

rd_end_south_dupe,2019-04-21 14:06:00,2019-04-21 14:06:00,1,6.83,2.0

v_rd,2019-04-21 14:09:00,2019-04-21 14:09:00,1,3.31,2.0

o_rs,2019-04-21 14:19:00,2019-04-21 14:19:00,0,5.31,2.0

b_g,2019-04-21 14:26:00,2019-04-21 14:26:00,0,5.53,2.0

rh_end_south,2019-04-21 14:30:00,2019-04-21 14:30:00,1,14.32,2.0

w_gy2,2019-04-22 06:01:00,2019-04-22 06:01:00,1,2.18,1.0

v_rd,2019-04-22 06:04:00,2019-04-22 06:04:00,0,5.75,1.0

g_rs,2019-04-22 06:05:00,2019-04-22 06:05:00,1,3.34,1.0

b_rd_dupe,2019-04-22 06:06:00,2019-04-22 06:06:00,0,7.08,1.0

w_rt,2019-04-22 06:12:00,2019-04-22 06:12:00,2,3.53,1.0

rs_end_north,2019-04-22 06:14:00,2019-04-22 06:14:00,1,5.43,1.0

b_tt_2,2019-04-22 06:38:00,2019-04-22 06:38:00,2,6.48,1.0

o_tt,2019-04-22 06:43:00,2019-04-22 06:43:00,0,8.89,1.0

b_g,2019-04-22 06:44:00,2019-04-22 06:44:00,1,3.45,1.0

b_o,2019-04-22 06:50:00,2019-04-22 06:50:00,1,7.11,1.0

b_g,2019-04-22 07:05:00,2019-04-22 07:05:00,1,3.92,1.0

y_rh,2019-04-22 07:08:00,2019-04-22 07:08:00,0,5.54,1.0

b_w,2019-04-22 07:22:00,2019-04-22 07:22:00,1,0.0,1.0

b_rt,2019-04-22 07:26:00,2019-04-22 07:26:00,2,0.0,1.0

o_tt,2019-04-22 07:27:00,2019-04-22 07:27:00,0,3.64,1.0

rc_end_south,2019-04-22 07:29:00,2019-04-22 07:29:00,2,10.81,1.0

w_gy1,2019-04-22 07:30:00,2019-04-22 07:30:00,1,7.42,1.0

b_tt_3_dupe,2019-04-22 07:33:00,2019-04-22 07:33:00,2.0,10.69,1.0

rh_end_tt_4,2019-04-22 07:36:00,2019-04-22 07:36:00,0,3.3,1.0

o_w_2,2019-04-22 07:38:00,2019-04-22 07:38:00,1,1.87,1.0

v_rs,2019-04-22 07:40:00,2019-04-22 07:40:00,2.0,7.97,1.0

b_rt,2019-04-22 07:46:00,2019-04-22 07:46:00,0,8.54,1.0

y_gy1,2019-04-22 07:50:00,2019-04-22 07:50:00,0.0,6.94,2.0

rc_end_north,2019-04-22 08:16:00,2019-04-22 08:16:00,2,4.56,1.0

v_rh,2019-04-22 08:39:00,2019-04-22 08:39:00,0,12.38,1.0

b_tt_1,2019-04-22 08:43:00,2019-04-22 08:43:00,0,3.84,1.0

w_rt,2019-04-22 08:53:00,2019-04-22 08:53:00,0,6.38,1.0

rs_end_south,2019-04-22 09:19:00,2019-04-22 09:19:00,1,6.21,1.0

w_gy1,2019-04-22 09:26:00,2019-04-22 09:26:00,0,3.63,1.0

b_rd_dupe,2019-04-22 09:38:00,2019-04-22 09:38:00,0,13.79,1.0

o_tt,2019-04-22 09:53:00,2019-04-22 09:53:00,0,8.89,1.0

y_rt,2019-04-22 10:00:00,2019-04-22 10:00:00,2,12.25,1.0

w_tt,2019-04-22 10:03:00,2019-04-22 10:03:00,2,6.88,1.0

b_g,2019-04-22 10:06:00,2019-04-22 10:06:00,1,6.89,1.0

g_gy1,2019-04-22 10:07:00,2019-04-22 10:07:00,2.0,7.27,1.0

g_w,2019-04-22 10:08:00,2019-04-22 10:08:00,1,11.31,1.0

b_tt_3_dupe,2019-04-22 10:12:00,2019-04-22 10:12:00,2,9.22,1.0

rd_end_south_dupe,2019-04-22 10:29:00,2019-04-22 10:29:00,1,12.07,1.0

rd_end_south,2019-04-22 10:49:00,2019-04-22 10:49:00,2,11.08,1.0

rd_end_north,2019-04-22 11:02:00,2019-04-22 11:02:00,2,3.33,1.0

y_gy1,2019-04-22 11:12:00,2019-04-22 11:12:00,0,11.47,2.0

v_rd,2019-04-23 06:08:00,2019-04-23 06:08:00,0,5.75,1.0

y_rt,2019-04-23 06:14:00,2019-04-23 06:14:00,2,5.34,1.0

b_bw,2019-04-23 06:17:00,2019-04-23 06:17:00,1,12.95,1.0

b_o,2019-04-23 06:28:00,2019-04-23 06:28:00,2,11.3,1.0

b_tt_3,2019-04-23 06:39:00,2019-04-23 06:39:00,1,3.29,1.0

rs_end_south,2019-04-23 06:48:00,2019-04-23 06:48:00,2,5.58,1.0

b_g,2019-04-23 06:49:00,2019-04-23 06:49:00,0,15.7,1.0

b_g,2019-04-23 06:50:00,2019-04-23 06:50:00,1,9.42,1.0

o_tt,2019-04-23 06:52:00,2019-04-23 06:52:00,2,8.2,1.0

b_rh,2019-04-23 07:15:00,2019-04-23 07:15:00,2,8.6,1.0

v_rt,2019-04-23 07:23:00,2019-04-23 07:23:00,2,5.39,1.0

v_rh,2019-04-23 07:27:00,2019-04-23 07:27:00,2,3.97,1.0

o_rs,2019-04-23 07:47:00,2019-04-23 07:47:00,0,3.63,1.0

v_end_east,2019-04-23 07:52:00,2019-04-23 07:52:00,1,5.89,1.0

nature_end_west,2019-04-23 07:58:00,2019-04-23 07:58:00,2,13.64,1.0

y_gy2,2019-04-23 08:12:00,2019-04-23 08:12:00,0,5.29,1.0

b_rt,2019-04-23 08:13:00,2019-04-23 08:13:00,2,8.64,2.0

b_rt,2019-04-23 08:17:00,2019-04-23 08:17:00,2,1.64,2.0

b_rc,2019-04-23 08:22:00,2019-04-23 08:22:00,0.0,8.56,1.0

g_gy1,2019-04-23 08:30:00,2019-04-23 08:30:00,0.0,2.1,1.0

g_rs,2019-04-23 08:51:00,2019-04-23 08:51:00,1,3.52,1.0

rh_end_tt_3,2019-04-23 08:57:00,2019-04-23 08:57:00,2,6.9,1.0

b_end_west,2019-04-23 09:01:00,2019-04-23 09:01:00,2,9.09,1.0

b_w,2019-04-23 09:05:00,2019-04-23 09:05:00,0,5.56,1.0

rh_end_tt_2,2019-04-23 09:13:00,2019-04-23 09:13:00,2,5.37,1.0

b_tt_2,2019-04-23 09:14:00,2019-04-23 09:14:00,1,8.23,1.0

w_rc,2019-04-23 09:16:00,2019-04-23 09:16:00,1,7.46,1.0

v_rs,2019-04-23 09:23:00,2019-04-23 09:23:00,0,3.45,1.0

y_gy1,2019-04-23 09:33:00,2019-04-23 09:33:00,1,5.39,1.0

b_rh,2019-04-23 09:39:00,2019-04-23 09:39:00,1,12.39,1.0

v_rd,2019-04-23 09:50:00,2019-04-23 09:50:00,1,5.4,1.0

o_rh,2019-04-23 10:16:00,2019-04-23 10:16:00,1,8.13,1.0

g_gy2,2019-04-23 10:41:00,2019-04-23 10:41:00,0,3.83,1.0

rh_end_north,2019-04-23 10:43:00,2019-04-23 10:43:00,1,8.41,1.0

rd_end_north,2019-04-23 10:48:00,2019-04-23 10:48:00,1,3.84,1.0

v_rc,2019-04-23 10:53:00,2019-04-23 10:53:00,0,7.1,1.0

g_rt,2019-04-23 10:58:00,2019-04-23 10:58:00,0,5.76,1.0

b_o,2019-04-23 11:00:00,2019-04-23 11:00:00,0,10.86,1.0

b_rd,2019-04-23 11:07:00,2019-04-23 11:07:00,2,24.42,2.0

b_tt_3,2019-04-23 11:33:00,2019-04-23 11:33:00,2,7.02,2.0

b_rt,2019-04-23 11:37:00,2019-04-23 11:37:00,2,1.55,2.0

w_tt,2019-04-23 11:47:00,2019-04-23 11:47:00,2,6.86,2.0

y_rs,2019-04-23 11:54:00,2019-04-23 11:54:00,0,3.45,1.0

tt_rt,2019-04-23 12:07:00,2019-04-23 12:07:00,2,3.63,2.0

y_gy2,2019-04-23 12:14:00,2019-04-23 12:14:00,1,5.57,2.0

rh_end_tt_1,2019-04-24 06:06:00,2019-04-24 06:06:00,0,1.63,1.0

rh_end_south,2019-04-24 06:17:00,2019-04-24 06:17:00,0,8.74,1.0

rh_end_tt_4,2019-04-24 06:29:00,2019-04-24 06:29:00,0,1.64,1.0

y_gy2,2019-04-24 06:47:00,2019-04-24 06:47:00,1,5.46,1.0

b_rt,2019-04-24 06:50:00,2019-04-24 06:50:00,2,5.3,1.0

o_w_1,2019-04-24 06:51:00,2019-04-24 06:51:00,2,1.89,1.0

rh_end_tt_4,2019-04-24 06:58:00,2019-04-24 06:58:00,0,1.64,1.0

b_tt_1,2019-04-24 07:10:00,2019-04-24 07:10:00,2,8.82,1.0

w_gy1,2019-04-24 07:54:00,2019-04-24 07:54:00,2,8.58,1.0

y_rs,2019-04-24 07:56:00,2019-04-24 07:56:00,1,3.45,1.0

rh_end_south,2019-04-24 07:59:00,2019-04-24 07:59:00,0,1.6,1.0

g_w,2019-04-24 08:11:00,2019-04-24 08:11:00,2,3.43,1.0

g_w,2019-04-24 08:12:00,2019-04-24 08:12:00,1,12.98,1.0

o_gy1,2019-04-24 08:35:00,2019-04-24 08:35:00,2,1.89,1.0

v_rd,2019-04-24 08:37:00,2019-04-24 08:37:00,0,12.89,1.0

b_rd,2019-04-24 09:22:00,2019-04-24 09:22:00,0,3.27,1.0

v_rt,2019-04-24 09:32:00,2019-04-24 09:32:00,1,8.25,1.0

v_rt,2019-04-24 09:34:00,2019-04-24 09:34:00,1,1.76,1.0

b_bv,2019-04-24 09:43:00,2019-04-24 09:43:00,2,9.63,1.0

b_tt_2,2019-04-24 09:55:00,2019-04-24 09:55:00,1,1.6,2.0

rt_end_north,2019-04-24 10:00:00,2019-04-24 10:00:00,1,3.74,1.0

b_rh,2019-04-24 10:09:00,2019-04-24 10:09:00,1,3.9,1.0

b_rd,2019-04-24 10:29:00,2019-04-24 10:29:00,0,1.71,1.0

b_rs,2019-04-24 10:32:00,2019-04-24 10:32:00,2,4.35,1.0

b_g,2019-04-24 10:39:00,2019-04-24 10:39:00,2,3.8,1.0

rc_end_north,2019-04-24 10:56:00,2019-04-24 10:56:00,1,7.14,1.0

rh_end_tt_1,2019-04-24 11:05:00,2019-04-24 11:05:00,0,5.66,1.0

o_gy1,2019-04-24 11:13:00,2019-04-24 11:13:00,1,7.14,1.0

rc_end_north,2019-04-24 11:22:00,2019-04-24 11:22:00,1,8.03,1.0

b_rd,2019-04-24 11:48:00,2019-04-24 11:48:00,0,2.35,1.0

rh_end_south,2019-04-24 11:55:00,2019-04-24 11:55:00,0,11.97,1.0

b_w,2019-04-24 12:36:00,2019-04-24 12:36:00,2,3.37,1.0

rs_end_south,2019-04-24 12:39:00,2019-04-24 12:39:00,2.0,9.02,1.0

rh_end_south,2019-04-24 12:41:00,2019-04-24 12:41:00,0,1.6,1.0

rt_end_north,2019-04-24 12:43:00,2019-04-24 12:43:00,1,4.28,1.0

v_bv,2019-04-24 12:44:00,2019-04-24 12:44:00,2.0,10.82,1.0

b_w,2019-04-24 12:50:00,2019-04-24 12:50:00,2,5.56,1.0

b_tt_2_dupe,2019-04-24 13:08:00,2019-04-24 13:08:00,1,4.86,1.0

nature_end_west,2019-04-24 13:14:00,2019-04-24 13:14:00,0,1.68,1.0

w_tt,2019-04-24 13:39:00,2019-04-24 13:39:00,2,13.35,1.0

b_tt_3,2019-04-24 13:40:00,2019-04-24 13:40:00,1,16.98,2.0

y_gy1,2019-04-24 13:43:00,2019-04-24 13:43:00,1,8.84,2.0

b_tt_2,2019-04-24 13:56:00,2019-04-24 13:56:00,1,10.93,2.0

b_rc,2019-04-24 14:06:00,2019-04-24 14:06:00,1,2.14,2.0

b_tt_2,2019-04-24 14:08:00,2019-04-24 14:08:00,0,18.72,2.0

b_g,2019-04-24 14:20:00,2019-04-24 14:20:00,1,7.68,2.0

b_tt_3_dupe,2019-04-24 14:24:00,2019-04-24 14:24:00,0,1.5,2.0

o_tt,2019-04-24 14:25:00,2019-04-24 14:25:00,1,9.88,2.0

b_rc,2019-04-24 14:31:00,2019-04-24 14:31:00,0,2.14,2.0

v_rd,2019-04-24 14:32:00,2019-04-24 14:32:00,1,10.99,2.0

w_bw,2019-04-24 14:47:00,2019-04-24 14:47:00,0.0,6.83,2.0

b_o,2019-04-24 14:54:00,2019-04-24 14:54:00,2,5.25,2.0

o_rc,2019-04-25 06:12:00,2019-04-25 06:12:00,1,5.2,1.0

w_rc,2019-04-25 06:14:00,2019-04-25 06:14:00,2,3.79,1.0

tt_rt,2019-04-25 06:17:00,2019-04-25 06:17:00,0,5.26,1.0

v_rh,2019-04-25 06:21:00,2019-04-25 06:21:00,0,4.92,1.0

b_v,2019-04-25 06:35:00,2019-04-25 06:35:00,0,5.62,1.0

v_rc,2019-04-25 06:40:00,2019-04-25 06:40:00,1,6.69,1.0

b_rs,2019-04-25 06:49:00,2019-04-25 06:49:00,1,4.35,1.0

b_end_west,2019-04-25 07:04:00,2019-04-25 07:04:00,0,3.57,1.0

b_w,2019-04-25 07:11:00,2019-04-25 07:11:00,1,5.56,1.0

w_gy2,2019-04-25 07:27:00,2019-04-25 07:27:00,1,3.8,1.0

o_w_2,2019-04-25 07:37:00,2019-04-25 07:37:00,2,3.9,1.0

y_gy2,2019-04-25 07:44:00,2019-04-25 07:44:00,1,5.41,1.0

y_rc,2019-04-25 08:08:00,2019-04-25 08:08:00,2,1.73,1.0

b_bw,2019-04-25 08:14:00,2019-04-25 08:14:00,0,7.47,1.0

y_rs,2019-04-25 08:29:00,2019-04-25 08:29:00,1,3.71,1.0

tt_rt,2019-04-25 08:43:00,2019-04-25 08:43:00,0,5.1,1.0

b_v,2019-04-25 08:44:00,2019-04-25 08:44:00,2,14.66,1.0

b_tt_1,2019-04-25 09:05:00,2019-04-25 09:05:00,0,3.52,1.0

rs_end_north,2019-04-25 09:10:00,2019-04-25 09:10:00,1,12.58,1.0

w_rs,2019-04-25 09:11:00,2019-04-25 09:11:00,2,15.27,1.0

b_rs,2019-04-25 09:23:00,2019-04-25 09:23:00,1,1.84,1.0

rh_end_tt_2,2019-04-25 09:31:00,2019-04-25 09:31:00,0,5.3,1.0

rh_end_tt_2,2019-04-25 09:33:00,2019-04-25 09:33:00,0,1.6,1.0

b_g,2019-04-25 09:35:00,2019-04-25 09:35:00,1,3.45,1.0

b_tt_3,2019-04-25 10:02:00,2019-04-25 10:02:00,2.0,7.27,1.0

w_tt,2019-04-25 10:28:00,2019-04-25 10:28:00,0,0.0,1.0

b_rd,2019-04-25 10:32:00,2019-04-25 10:32:00,0,5.58,1.0

w_bw,2019-04-25 10:35:00,2019-04-25 10:35:00,0,5.12,1.0

v_rd,2019-04-25 10:42:00,2019-04-25 10:42:00,0,5.75,1.0

g_rs,2019-04-25 10:50:00,2019-04-25 10:50:00,1,1.68,1.0

y_gy2,2019-04-25 10:53:00,2019-04-25 10:53:00,1,8.76,1.0

nature_end_west,2019-04-25 10:59:00,2019-04-25 10:59:00,0,10.75,1.0

b_w,2019-04-25 11:09:00,2019-04-25 11:09:00,2.0,7.3,1.0

v_end_east,2019-04-25 11:10:00,2019-04-25 11:10:00,1,11.21,1.0

rc_end_south,2019-04-25 11:18:00,2019-04-25 11:18:00,2,10.96,1.0

b_tt_1,2019-04-25 11:27:00,2019-04-25 11:27:00,2,12.34,1.0

v_rt,2019-04-25 11:28:00,2019-04-25 11:28:00,0,18.7,2.0

b_y,2019-04-25 11:48:00,2019-04-25 11:48:00,0,12.78,2.0

v_end_east,2019-04-25 11:53:00,2019-04-25 11:53:00,0,9.77,2.0

rc_end_south,2019-04-25 12:07:00,2019-04-25 12:07:00,2,12.87,1.0

b_rd_dupe,2019-04-25 12:12:00,2019-04-25 12:12:00,2,16.24,1.0

o_y_tt_end_west,2019-04-25 12:22:00,2019-04-25 12:22:00,2,10.8,1.0

v_end_west,2019-04-25 12:26:00,2019-04-25 12:26:00,2,8.69,1.0

nature_end_west,2019-04-25 12:43:00,2019-04-25 12:43:00,1,17.16,2.0

y_rt,2019-04-25 12:48:00,2019-04-25 12:48:00,1,2.01,2.0

g_gy2,2019-04-25 12:51:00,2019-04-25 12:51:00,0,5.67,2.0

b_g,2019-04-25 13:21:00,2019-04-25 13:21:00,0,0.0,2.0

y_rc,2019-04-25 13:25:00,2019-04-25 13:25:00,1,5.8,2.0

v_bv,2019-04-26 06:05:00,2019-04-26 06:05:00,1,7.19,1.0

o_gy1,2019-04-26 06:09:00,2019-04-26 06:09:00,2,0.0,2.0

b_w,2019-04-26 06:56:00,2019-04-26 06:56:00,1,5.56,1.0

rt_end_south,2019-04-26 07:05:00,2019-04-26 07:05:00,0,7.16,1.0

v_rc,2019-04-26 07:15:00,2019-04-26 07:15:00,2,7.14,1.0

v_rd,2019-04-26 07:16:00,2019-04-26 07:16:00,0,11.12,1.0

b_rh,2019-04-26 07:21:00,2019-04-26 07:21:00,0,5.62,1.0

g_w,2019-04-26 07:24:00,2019-04-26 07:24:00,0,9.11,1.0

b_w,2019-04-26 07:32:00,2019-04-26 07:32:00,1,1.76,1.0

rs_end_north,2019-04-26 07:39:00,2019-04-26 07:39:00,1,5.43,1.0

b_rc,2019-04-26 07:44:00,2019-04-26 07:44:00,2,0.0,1.0

y_rt,2019-04-26 07:50:00,2019-04-26 07:50:00,0,6.88,1.0

o_rc,2019-04-26 08:03:00,2019-04-26 08:03:00,2,1.71,1.0

y_rs,2019-04-26 08:06:00,2019-04-26 08:06:00,2,6.82,1.0

g_w,2019-04-26 08:08:00,2019-04-26 08:08:00,0,3.43,1.0

v_end_east,2019-04-26 08:11:00,2019-04-26 08:11:00,1,2.37,1.0

v_rh,2019-04-26 08:22:00,2019-04-26 08:22:00,0,10.16,1.0

w_rc,2019-04-26 08:38:00,2019-04-26 08:38:00,2,3.61,1.0

tt_rt,2019-04-26 08:48:00,2019-04-26 08:48:00,0,3.68,1.0

w_rt,2019-04-26 09:09:00,2019-04-26 09:09:00,0,8.34,1.0

v_end_west,2019-04-26 09:15:00,2019-04-26 09:15:00,0,12.43,1.0

b_tt_3_dupe,2019-04-26 09:35:00,2019-04-26 09:35:00,2,8.77,2.0

v_rh,2019-04-26 09:38:00,2019-04-26 09:38:00,2.0,7.31,1.0

b_g,2019-04-26 09:39:00,2019-04-26 09:39:00,1,3.45,1.0

w_rt,2019-04-26 09:45:00,2019-04-26 09:45:00,2,8.14,1.0

rc_end_south,2019-04-26 09:54:00,2019-04-26 09:54:00,2,9.23,1.0

o_rt,2019-04-26 10:27:00,2019-04-26 10:27:00,2,7.15,2.0

b_rd,2019-04-26 10:37:00,2019-04-26 10:37:00,0,3.27,1.0

tt_rt,2019-04-26 11:08:00,2019-04-26 11:08:00,2,6.38,1.0

park_east,2019-04-26 11:20:00,2019-04-26 11:20:00,1,5.56,1.0

v_rc,2019-04-26 11:34:00,2019-04-26 11:34:00,2,5.62,1.0

g_rc,2019-04-26 11:39:00,2019-04-26 11:39:00,1,6.02,1.0

v_end_east,2019-04-26 11:42:00,2019-04-26 11:42:00,1,5.89,1.0

o_rh,2019-04-26 11:45:00,2019-04-26 11:45:00,0,8.54,1.0

w_rc,2019-04-26 12:07:00,2019-04-26 12:07:00,2,9.18,1.0

rd_end_north,2019-04-26 12:12:00,2019-04-26 12:12:00,0,9.08,1.0

v_rc,2019-04-26 12:30:00,2019-04-26 12:30:00,1,4.27,1.0

rt_end_north,2019-04-26 13:01:00,2019-04-26 13:01:00,1,6.21,1.0

b_tt_3_dupe,2019-04-26 13:02:00,2019-04-26 13:02:00,2,18.48,2.0

g_gy2,2019-04-26 13:06:00,2019-04-26 13:06:00,2.0,9.9,2.0

rh_end_south,2019-04-26 13:11:00,2019-04-26 13:11:00,1,13.56,1.0

park_east,2019-04-26 13:13:00,2019-04-26 13:13:00,2,3.95,2.0

o_gy1,2019-04-26 13:16:00,2019-04-26 13:16:00,1,7.35,1.0

b_gy2,2019-04-26 13:34:00,2019-04-26 13:34:00,2,3.13,2.0

o_gy1,2019-04-26 13:39:00,2019-04-26 13:39:00,2,9.81,2.0

y_rc,2019-04-26 13:42:00,2019-04-26 13:42:00,2,3.6,2.0

v_rt,2019-04-26 13:53:00,2019-04-26 13:53:00,2,9.18,2.0

o_rt,2019-04-26 13:55:00,2019-04-26 13:55:00,2,8.84,2.0

o_gy2,2019-04-26 13:58:00,2019-04-26 13:58:00,0.0,6.85,2.0

y_rc,2019-04-26 14:27:00,2019-04-26 14:27:00,2,8.73,2.0

o_tt,2019-04-26 14:41:00,2019-04-26 14:41:00,2,4.06,2.0

o_tt,2019-04-26 14:43:00,2019-04-26 14:43:00,2,2.06,2.0

rs_end_south,2019-04-27 06:02:00,2019-04-27 06:02:00,1,7.26,1.0

rc_end_north,2019-04-27 06:06:00,2019-04-27 06:06:00,2,9.77,1.0

w_tt,2019-04-27 06:10:00,2019-04-27 06:10:00,0,0.0,1.0

b_tt_2,2019-04-27 06:32:00,2019-04-27 06:32:00,0,6.86,1.0

y_gy1,2019-04-27 06:38:00,2019-04-27 06:38:00,0,10.14,1.0

g_w,2019-04-27 06:59:00,2019-04-27 06:59:00,0,5.44,1.0

b_tt_2_dupe,2019-04-27 07:16:00,2019-04-27 07:16:00,0,7.98,1.0

b_bv,2019-04-27 07:21:00,2019-04-27 07:21:00,2,3.56,1.0

b_o,2019-04-27 07:25:00,2019-04-27 07:25:00,1,5.05,1.0

b_v,2019-04-27 07:30:00,2019-04-27 07:30:00,0,9.66,1.0

rs_end_north,2019-04-27 07:33:00,2019-04-27 07:33:00,2,4.32,1.0

rh_end_tt_3,2019-04-27 07:38:00,2019-04-27 07:38:00,0,10.52,1.0

w_tt,2019-04-27 07:44:00,2019-04-27 07:44:00,0,3.21,1.0

rh_end_north,2019-04-27 07:48:00,2019-04-27 07:48:00,0,8.41,2.0

rd_end_south_dupe,2019-04-27 07:52:00,2019-04-27 07:52:00,0,6.92,1.0

g_rc,2019-04-27 08:03:00,2019-04-27 08:03:00,1,7.16,1.0

v_end_east,2019-04-27 08:37:00,2019-04-27 08:37:00,2,2.37,1.0

